Código do Pedido;Nome do destino;UF do destino;Código do serviço;Valor;Prazo Final
0012406020419;Guaramirim;SC;BPS;21.75;7
0012406262015;Teixeira de Freitas;BA;JET;18.76;9
0012406262015;Teixeira de Freitas;BA;BPS;84.86;18
0012406451561;São Paulo;SP;JET;11.42;3
0012406451561;São Paulo;SP;BPS;22.31;11
0012406684319;Garanhuns;PE;JET;23.49;11
0012406684319;Garanhuns;PE;BPS;93.67;14
0012406583972;Piracicaba;SP;JET;11.51;5
0012406583972;Piracicaba;SP;BPS;23.74;9
0012406107384;Jaboatão dos Guararapes;PE;JET;17.91;8
0012406107384;Jaboatão dos Guararapes;PE;BPS;30.79;12
0012406344312;Marataízes;ES;JET;14.64;9
0012406344312;Marataízes;ES;BPS;25.19;10
0012406998756;Garanhuns;PE;JET;19.5;11
0012406998756;Garanhuns;PE;BPS;85.02;14
0012406618266;São Paulo;SP;JET;11.42;3
0012406618266;São Paulo;SP;BPS;22.31;11
0012406853879;Mairinque;SP;JET;11.99;5
0012406853879;Mairinque;SP;BPS;24.41;10
0012406920473;Lapinha;MG;JET;12.9;7
0012406920473;Lapinha;MG;BPS;26.24;11
0012406163491;Vitória da Conquista;BA;JET;15.97;9
0012406163491;Vitória da Conquista;BA;BPS;30.72;11
0012406915037;Nova Mutum;MT;JET;15.67;22
0012406915037;Nova Mutum;MT;BPS;112.49;17
0012406207158;Santiago;RS;JET;14.2;5
0012406207158;Santiago;RS;BPS;26.06;10
0012406908806;Seropédica;RJ;JET;11.97;7
0012406908806;Seropédica;RJ;BPS;41.57;9
0012406017645;São José dos Campos;SP;JET;11.51;5
0012406017645;São José dos Campos;SP;BPS;24.11;9
0012406050220;São Paulo;SP;JET;11.42;3
0012406050220;São Paulo;SP;BPS;22.31;11
0012406302030;Campinas;SP;JET;11.75;3
0012406302030;Campinas;SP;BPS;22.68;9
0012406138974;Angra dos Reis;RJ;JET;13.94;6
0012406138974;Angra dos Reis;RJ;BPS;24.4;10
0012406835198;Saquarema;RJ;JET;11.99;6
0012406835198;Saquarema;RJ;BPS;29.71;10
0012406852019;Serra;ES;JET;11.29;7
0012406852019;Serra;ES;BPS;23.34;9
0012406570778;Rio de Janeiro;RJ;JET;11.68;4
0012406570778;Rio de Janeiro;RJ;BPS;38.93;9
0012406419417;Joinville;SC;JET;10.86;2
0012406419417;Joinville;SC;BPS;25.17;7
0012406089249;São Paulo;SP;JET;11.46;3
0012406089249;São Paulo;SP;BPS;22.32;11
0012406090332;São Joaquim de Bicas;MG;JET;14.25;7
0012406090332;São Joaquim de Bicas;MG;BPS;26.85;10
0012406130511;Florianópolis;SC;JET;11.49;2
0012406130511;Florianópolis;SC;BPS;23.67;7
0012406822904;Florianópolis;SC;JET;11.44;2
0012406822904;Florianópolis;SC;BPS;23.96;7
0012406744042;Bauru;SP;JET;11.94;5
0012406744042;Bauru;SP;BPS;26.78;9
0012406992324;Dois Irmãos;RS;JET;13.96;5
0012406992324;Dois Irmãos;RS;BPS;25.99;9
0012406319037;Ibatiba;ES;JET;13.21;9
0012406319037;Ibatiba;ES;BPS;24.77;11
0012406020770;Sete Lagoas;MG;JET;11.75;6
0012406020770;Sete Lagoas;MG;BPS;26.26;10
0012406468292;Porto Alegre;RS;JET;11.16;4
0012406468292;Porto Alegre;RS;BPS;23.04;9
0012406419537;Guarulhos;SP;JET;11.46;3
0012406419537;Guarulhos;SP;BPS;22.32;11
0012406774605;Petrolina;PE;JET;18.79;11
0012406774605;Petrolina;PE;BPS;29.23;12
0012406740572;Ribeirão;PE;JET;18.92;22
0012406740572;Ribeirão;PE;BPS;85.02;14
0012406421827;Amontada;CE;JET;21.21;15
0012406421827;Amontada;CE;BPS;92.94;14
0012406715964;São Paulo;SP;JET;11.42;3
0012406715964;São Paulo;SP;BPS;22.31;11
0012406522782;Itupiranga;PA;JET;26.67;19
0012406522782;Itupiranga;PA;BPS;68.34;17
0012406190056;Jaboatão dos Guararapes;PE;JET;17.91;8
0012406190056;Jaboatão dos Guararapes;PE;BPS;30.79;12
0012406113370;Feira de Santana;BA;JET;19.22;7
0012406113370;Feira de Santana;BA;BPS;31.52;11
0012406251443;Teixeira de Freitas;BA;JET;16.13;9
0012406251443;Teixeira de Freitas;BA;BPS;79.27;18
0012406440138;Brasília;DF;JET;13.93;5
0012406440138;Brasília;DF;BPS;29.24;9
0012406129422;Campos Lindos;GO;JET;12.96;10
0012406129422;Campos Lindos;GO;BPS;84.99;14
0012406588280;Volta Redonda;RJ;JET;11.77;6
0012406588280;Volta Redonda;RJ;BPS;23.81;9
0012406843415;São Leopoldo;RS;JET;12.61;5
0012406843415;São Leopoldo;RS;BPS;25.98;9
0012406363690;São Paulo;SP;JET;11.21;3
0012406363690;São Paulo;SP;BPS;20.95;11
0012406809330;Belo Horizonte;MG;JET;13.79;5
0012406809330;Belo Horizonte;MG;BPS;29.4;9
0012406758178;Pedro Leopoldo;MG;JET;12.9;7
0012406758178;Pedro Leopoldo;MG;BPS;26.24;11
0012406062585;Campinas;SP;JET;11.46;4
0012406062585;Campinas;SP;BPS;22.6;9
0012406172553;São Paulo;SP;JET;11.42;4
0012406172553;São Paulo;SP;BPS;22.31;11
0012406150046;São Gonçalo dos Campos;BA;JET;16.6;10
0012406150046;São Gonçalo dos Campos;BA;BPS;38.53;13
0012406980053;Maricá;RJ;JET;11.54;7
0012406980053;Maricá;RJ;BPS;34.86;9
0012406416233;Juiz de Fora;MG;JET;11.6;6
0012406416233;Juiz de Fora;MG;BPS;27.17;9
0012406622698;Pacajus;CE;JET;20.97;13
0012406622698;Pacajus;CE;BPS;35.1;13
0012406202575;São Paulo;SP;JET;11.76;3
0012406202575;São Paulo;SP;BPS;22.4;11
0012406768894;Japaratuba;SE;JET;15.81;22
0012406768894;Japaratuba;SE;BPS;75.8;13
0012406821143;Sorocaba;SP;JET;11.75;4
0012406821143;Sorocaba;SP;BPS;22.35;9
0012406040341;Recife;PE;JET;17.84;7
0012406040341;Recife;PE;BPS;30.79;12
0012406771757;Barra do Garças;MT;JET;18.81;10
0012406771757;Barra do Garças;MT;BPS;124.87;13
0012406584303;São João da Barra;RJ;JET;12.67;7
0012406584303;São João da Barra;RJ;BPS;29.49;13
0012406933365;Brasília;DF;JET;13.33;6
0012406933365;Brasília;DF;BPS;22.87;9
0012406159035;Caruaru;PE;JET;21.68;9
0012406159035;Caruaru;PE;BPS;31.32;12
0012406863328;Contagem;MG;JET;11.56;5
0012406863328;Contagem;MG;BPS;23.37;9
0012406012286;Brasília;DF;JET;13.93;5
0012406012286;Brasília;DF;BPS;23.04;9
0012406064417;Brasília;DF;JET;10.8;5
0012406064417;Brasília;DF;BPS;20.03;9
0012406312343;Belém;PA;JET;15.8;13
0012406312343;Belém;PA;BPS;18.33;13
0012406268916;Cuiabá;MT;JET;13.73;8
0012406268916;Cuiabá;MT;BPS;30.48;10
0012406101158;Mulungu;CE;JET;24.68;15
0012406101158;Mulungu;CE;BPS;94.94;15
0012406624413;Paracatu;MG;JET;12.9;8
0012406624413;Paracatu;MG;BPS;22.93;10
0012406761128;Tangará da Serra;MT;JET;14.26;10
0012406761128;Tangará da Serra;MT;BPS;111.78;17
0012406323905;Taquarana;AL;JET;14.03;22
0012406323905;Taquarana;AL;BPS;24.33;13
0012406280810;Jundiaí;SP;JET;9.76;5
0012406280810;Jundiaí;SP;BPS;21.11;10
0012406412034;Florianópolis;SC;JET;9.54;2
0012406412034;Florianópolis;SC;BPS;21.03;7
0012406050102;São Paulo;SP;JET;11.99;3
0012406050102;São Paulo;SP;BPS;21.73;11
0012406803188;Uberlândia;MG;JET;11.6;7
0012406803188;Uberlândia;MG;BPS;27.01;8
0012406845426;Brasília;DF;JET;10.4;6
0012406845426;Brasília;DF;BPS;19.57;9
0012406618231;São Paulo;SP;JET;11.42;4
0012406618231;São Paulo;SP;BPS;22.31;11
0012406543012;São Paulo;SP;JET;11.46;3
0012406543012;São Paulo;SP;BPS;22.32;11
0012406766552;Brasília;DF;JET;13.37;5
0012406766552;Brasília;DF;BPS;29.04;9
0012406764227;Rio de Janeiro;RJ;JET;14.22;4
0012406764227;Rio de Janeiro;RJ;BPS;39.64;9
0012406926182;Aracaju;SE;JET;17.12;8
0012406926182;Aracaju;SE;BPS;30.72;12
0012406108123;Rio de Janeiro;RJ;JET;11.68;4
0012406108123;Rio de Janeiro;RJ;BPS;38.93;9
0012406556572;Itabuna;BA;JET;16.14;9
0012406556572;Itabuna;BA;BPS;30.73;13
0012406212825;Nova Iguaçu;RJ;JET;11.59;7
0012406212825;Nova Iguaçu;RJ;BPS;41.57;9
0012406618269;Florianópolis;SC;JET;11.49;2
0012406618269;Florianópolis;SC;BPS;23.97;7
0012406031462;Rio de Janeiro;RJ;JET;11.92;4
0012406031462;Rio de Janeiro;RJ;BPS;36.37;9
0012406809965;Brasília;DF;JET;14.2;5
0012406809965;Brasília;DF;BPS;23.12;9
0012406526632;Toritama;PE;JET;18.9;12
0012406526632;Toritama;PE;BPS;52.43;12
0012406550268;Camaçari;BA;JET;15.97;8
0012406550268;Camaçari;BA;BPS;79.27;11
0012406941171;Contagem;MG;JET;11.6;5
0012406941171;Contagem;MG;BPS;23.38;9
0012406673868;Juazeiro do Norte;CE;JET;19.19;14
0012406673868;Juazeiro do Norte;CE;BPS;31.68;11
0012406653677;Caruaru;PE;JET;22.23;9
0012406653677;Caruaru;PE;BPS;31.52;12
0012406314106;Juiz de Fora;MG;JET;11.89;6
0012406314106;Juiz de Fora;MG;BPS;27.26;9
0012406618199;Estrela de Alagoas;AL;JET;15.84;22
0012406618199;Estrela de Alagoas;AL;BPS;75.8;15
0012406004630;Belo Horizonte;MG;JET;11.51;5
0012406004630;Belo Horizonte;MG;BPS;28.76;9
0012406542909;Caravelas;BA;JET;16.97;10
0012406542909;Caravelas;BA;BPS;79.56;22
0012406007422;São Bernardo do Campo;SP;JET;11.75;3
0012406007422;São Bernardo do Campo;SP;BPS;22.58;11
0012406953817;São Paulo;SP;JET;11.46;4
0012406953817;São Paulo;SP;BPS;22.32;11
0012406880193;Recife;PE;JET;18.11;7
0012406880193;Recife;PE;BPS;30.89;12
0012406637367;Montes Claros;MG;JET;12.04;7
0012406637367;Montes Claros;MG;BPS;31.57;9
0012406162595;Brasília;DF;JET;13.93;5
0012406162595;Brasília;DF;BPS;23.04;9
0012406122804;Salvador;BA;JET;13.53;7
0012406122804;Salvador;BA;BPS;27.53;11
0012406086560;São Paulo;SP;JET;11.42;3
0012406086560;São Paulo;SP;BPS;21.58;11
0012406044654;Rio de Janeiro;RJ;JET;10.92;4
0012406044654;Rio de Janeiro;RJ;BPS;32.43;9
0012406722305;Maceió;AL;JET;17.83;9
0012406722305;Maceió;AL;BPS;30.83;12
0012406916063;Brasília;DF;JET;13.33;5
0012406916063;Brasília;DF;BPS;22.87;9
0012406203261;Uberlândia;MG;JET;11.56;7
0012406203261;Uberlândia;MG;BPS;27;8
0012406579281;Dourados;MS;JET;17.04;10
0012406579281;Dourados;MS;BPS;79.26;12
0012406651136;São José dos Campos;SP;JET;12.87;4
0012406651136;São José dos Campos;SP;BPS;24.49;9
0012406205161;Salvador;BA;JET;14.09;7
0012406205161;Salvador;BA;BPS;30.93;11
0012406751125;Piracicaba;SP;JET;12.03;5
0012406751125;Piracicaba;SP;BPS;23.89;9
0012406858868;São Paulo;SP;JET;11.42;3
0012406858868;São Paulo;SP;BPS;22.31;11
0012406240723;Rio de Janeiro;RJ;JET;13.93;4
0012406240723;Rio de Janeiro;RJ;BPS;39.55;9
0012406607389;Brasília;DF;JET;13.37;6
0012406607389;Brasília;DF;BPS;22.88;9
0012406907933;Nova Resende;MG;JET;12.78;8
0012406907933;Nova Resende;MG;BPS;24.37;12
0012406892069;Piracicaba;SP;JET;13.61;5
0012406892069;Piracicaba;SP;BPS;24.31;9
0012406693886;Boa Vista;RR;JET;20.69;13
0012406693886;Boa Vista;RR;BPS;19.85;26
0012406700193;Aracaju;SE;JET;17.12;8
0012406700193;Aracaju;SE;BPS;30.72;12
0012406174819;Jundiaí;SP;JET;11.46;5
0012406174819;Jundiaí;SP;BPS;24.96;10
0012406520059;Pedreira;SP;JET;11.99;5
0012406520059;Pedreira;SP;BPS;24.97;9
0012406573620;Morro Agudo;SP;JET;13.02;6
0012406573620;Morro Agudo;SP;BPS;27.78;10
0012406777701;Cachoeira;BA;JET;16.62;10
0012406777701;Cachoeira;BA;BPS;79.29;13
0012406270909;Teixeira de Freitas;BA;JET;16.12;9
0012406270909;Teixeira de Freitas;BA;BPS;79.27;18
0012406323007;Campinas;SP;JET;12.03;3
0012406323007;Campinas;SP;BPS;22.76;9
0012406352240;Rio de Janeiro;RJ;JET;11.68;5
0012406352240;Rio de Janeiro;RJ;BPS;38.93;9
0012406598209;Choró;CE;JET;23.77;15
0012406598209;Choró;CE;BPS;94.14;14
0012406349571;Araçuaí;MG;JET;12.76;9
0012406349571;Araçuaí;MG;BPS;31.64;16
0012406662730;Manaus;AM;JET;25.7;12
0012406662730;Manaus;AM;BPS;40;26
0012406974242;Bom Jardim;PE;JET;18.92;22
0012406974242;Bom Jardim;PE;BPS;85.02;14
0012406094117;Nova Friburgo;RJ;JET;11.77;6
0012406094117;Nova Friburgo;RJ;BPS;26.42;11
0012406521479;Aracruz;ES;JET;12.61;9
0012406521479;Aracruz;ES;BPS;25.65;10
0012406200618;Caxias do Sul;RS;JET;12.27;4
0012406200618;Caxias do Sul;RS;BPS;23.82;9
0012406310614;Ilhéus;BA;JET;16.14;10
0012406310614;Ilhéus;BA;BPS;52.35;13
0012406263461;Novo Hamburgo;RS;JET;12.66;5
0012406263461;Novo Hamburgo;RS;BPS;24.52;9
0012406576192;Belo Horizonte;MG;JET;11.55;4
0012406576192;Belo Horizonte;MG;BPS;26.07;9
0012406332393;Porto Seguro;BA;JET;16.14;9
0012406332393;Porto Seguro;BA;BPS;79.29;18
0012406651908;Feira de Santana;BA;JET;18.95;7
0012406651908;Feira de Santana;BA;BPS;31.43;11
0012406676881;São Paulo;SP;JET;11.7;3
0012406676881;São Paulo;SP;BPS;22.39;11
0012406939021;Flores de Goiás;GO;JET;14.83;18
0012406939021;Flores de Goiás;GO;BPS;97.38;13
0012406163215;Brasília;DF;JET;13.33;5
0012406163215;Brasília;DF;BPS;22.87;9
0012406553601;São Paulo;SP;JET;11.7;4
0012406553601;São Paulo;SP;BPS;22.39;11
0012406573795;Baraúna;RN;JET;18.48;16
0012406573795;Baraúna;RN;BPS;62.81;14
0012406827710;Bonito;PE;JET;19.05;22
0012406827710;Bonito;PE;BPS;85.13;14
0012406604141;Nova Iguaçu;RJ;JET;12.22;7
0012406604141;Nova Iguaçu;RJ;BPS;41.75;9
0012406062079;Prudente de Morais;MG;JET;11.99;8
0012406062079;Prudente de Morais;MG;BPS;20.83;14
0012406977016;Betim;MG;JET;11.75;5
0012406977016;Betim;MG;BPS;26.26;10
0012406413465;Feira de Santana;BA;JET;15.97;7
0012406413465;Feira de Santana;BA;BPS;30.72;11
0012406024361;Capão do Leão;RS;JET;13.91;5
0012406024361;Capão do Leão;RS;BPS;26.87;8
0012406627918;Itajubá;MG;JET;12.38;8
0012406627918;Itajubá;MG;BPS;26.05;9
0012406075476;Jundiaí;SP;JET;11.46;5
0012406075476;Jundiaí;SP;BPS;24.96;10
0012406027634;Brasília;DF;JET;13.33;5
0012406027634;Brasília;DF;BPS;22.87;9
0012406945125;Capim Grosso;BA;JET;16.74;10
0012406945125;Capim Grosso;BA;BPS;79.39;15
0012406382778;Lagarto;SE;JET;21.67;11
0012406382778;Lagarto;SE;BPS;93.41;13
0012406832009;Registro;SP;JET;11.23;5
0012406832009;Registro;SP;BPS;21.64;12
0012406562211;Palhoça;SC;JET;10.94;2
0012406562211;Palhoça;SC;BPS;26.78;7
0012406830755;Vitória;ES;JET;9.87;6
0012406830755;Vitória;ES;BPS;19.69;9
0012406763234;São João de Meriti;RJ;JET;16.21;8
0012406763234;São João de Meriti;RJ;BPS;40.05;9
0012406002179;Ilhéus;BA;JET;16.13;10
0012406002179;Ilhéus;BA;BPS;52.34;13
0012406805587;Carapicuíba;SP;JET;13.8;4
0012406805587;Carapicuíba;SP;BPS;23.06;11
0012406485021;Fazenda Rio Grande;PR;JET;14.65;4
0012406485021;Fazenda Rio Grande;PR;BPS;23.47;8
0012406485021;Fazenda Rio Grande;PR;NEX;8.53;3
0012406927019;Paranaguá;PR;JET;14.15;5
0012406927019;Paranaguá;PR;BPS;24.15;9
0012406626058;Conselheiro Lafaiete;MG;JET;12.34;7
0012406626058;Conselheiro Lafaiete;MG;BPS;26.24;11
0012406540446;Recife;PE;JET;17.79;7
0012406540446;Recife;PE;BPS;30.77;12
0012406413829;Sorriso;MT;JET;23.27;12
0012406413829;Sorriso;MT;BPS;127.35;17
0012406588740;Saquarema;RJ;JET;11.29;6
0012406588740;Saquarema;RJ;BPS;21.64;10
0012406549830;São Paulo;SP;JET;15.93;3
0012406549830;São Paulo;SP;BPS;23.36;11
0012406791732;Belo Horizonte;MG;JET;11.55;4
0012406791732;Belo Horizonte;MG;BPS;28.77;9
0012406122412;São Paulo;SP;JET;11.42;4
0012406122412;São Paulo;SP;BPS;22.31;11
0012406032705;Barreirinhas;MA;JET;19.41;15
0012406032705;Barreirinhas;MA;BPS;93.48;31
0012406111598;Caraguatatuba;SP;JET;12.18;5
0012406111598;Caraguatatuba;SP;BPS;26.61;9
0012406141391;Santa Isabel;SP;JET;11.97;5
0012406141391;Santa Isabel;SP;BPS;26.61;9
0012406880990;Manaus;AM;JET;20.5;12
0012406880990;Manaus;AM;BPS;19.85;26
0012406085680;Boa Vista;RR;JET;20.69;13
0012406085680;Boa Vista;RR;BPS;19.85;26
0012406407740;Ipu;CE;JET;18.01;15
0012406407740;Ipu;CE;BPS;75.86;15
0012406648391;Birigui;SP;JET;13.39;6
0012406648391;Birigui;SP;BPS;23.54;9
0012406554771;São Paulo;SP;JET;13.11;3
0012406554771;São Paulo;SP;BPS;22.74;11
0012406716980;Rio de Janeiro;RJ;JET;11.68;4
0012406716980;Rio de Janeiro;RJ;BPS;38.93;9
0012406925598;Praia Grande;SP;JET;12.58;5
0012406925598;Praia Grande;SP;BPS;26.67;9
0012406464358;Arujá;SP;JET;12.24;5
0012406464358;Arujá;SP;BPS;22.66;11
0012406326265;Praia Grande;SP;JET;13.8;5
0012406326265;Praia Grande;SP;BPS;27;9
0012406152293;São Roque;SP;JET;13.39;5
0012406152293;São Roque;SP;BPS;25;9
0012406972360;Mogi Guaçu;SP;JET;14.91;5
0012406972360;Mogi Guaçu;SP;BPS;25.68;9
0012406128038;Santana de Parnaíba;SP;JET;12.22;4
0012406128038;Santana de Parnaíba;SP;BPS;22.51;11
0012406449714;Ferraz de Vasconcelos;SP;JET;12.18;5
0012406449714;Ferraz de Vasconcelos;SP;BPS;22.5;11
0012406541964;São Paulo;SP;JET;14.38;4
0012406541964;São Paulo;SP;BPS;22.93;11
0012406249554;Mogi das Cruzes;SP;JET;11.7;5
0012406249554;Mogi das Cruzes;SP;BPS;22.51;11
0012406794417;Palestina;SP;JET;12.73;6
0012406794417;Palestina;SP;BPS;23.09;14
0012406570068;Tanabi;SP;JET;14.08;6
0012406570068;Tanabi;SP;BPS;23.62;9
0012406694819;Poço Fundo;PE;BPS;85.13;11
0012406406836;São Paulo;SP;JET;13.7;3
0012406406836;São Paulo;SP;BPS;22.24;11
0012406591503;São Paulo;SP;JET;13.61;3
0012406591503;São Paulo;SP;BPS;22.88;11
0012406667208;Barrinha;SP;JET;12.62;5
0012406667208;Barrinha;SP;BPS;27.53;11
0012406577199;Curitiba;PR;JET;13.06;3
0012406577199;Curitiba;PR;BPS;24.21;7
0012406577199;Curitiba;PR;NEX;9.57;2
0012406028966;São Paulo;SP;JET;12.05;3
0012406028966;São Paulo;SP;BPS;21.75;11
0012406916824;Itapevi;SP;JET;12.18;4
0012406916824;Itapevi;SP;BPS;22.5;11
0012406991502;Campo Limpo Paulista;SP;JET;12.22;6
0012406991502;Campo Limpo Paulista;SP;BPS;24.97;10
0012406088905;Curitiba;PR;JET;10.54;3
0012406088905;Curitiba;PR;BPS;23.38;7
0012406088905;Curitiba;PR;NEX;8.61;2
0012406317666;Rio Branco;AC;JET;26.15;13
0012406317666;Rio Branco;AC;BPS;61.76;20
0012406175988;São Paulo;SP;JET;14.76;3
0012406175988;São Paulo;SP;BPS;23.04;11
0012406769862;São Paulo;SP;JET;15.06;3
0012406769862;São Paulo;SP;BPS;23.12;11
0012406412326;Campinas;SP;JET;11.46;4
0012406412326;Campinas;SP;BPS;22.6;9
0012406705280;Belo Horizonte;MG;JET;11.51;5
0012406705280;Belo Horizonte;MG;BPS;28.76;9
0012406712789;Manaus;AM;JET;32.27;12
0012406712789;Manaus;AM;BPS;40.9;26
0012406520262;Esperança;PB;JET;19.18;14
0012406520262;Esperança;PB;BPS;56.64;18
0012406921564;São Paulo;SP;JET;11.42;4
0012406921564;São Paulo;SP;BPS;22.31;11
0012406790467;São Paulo;SP;JET;11.42;3
0012406790467;São Paulo;SP;BPS;22.31;11
0012406126616;Aparecida de Goiânia;GO;JET;13.75;6
0012406126616;Aparecida de Goiânia;GO;BPS;26.4;10
0012406176514;Salvador;BA;JET;10.97;7
0012406176514;Salvador;BA;BPS;19.28;11
0012406156642;Barueri;SP;JET;12.55;3
0012406156642;Barueri;SP;BPS;22.75;11
0012406412531;Maceió;AL;JET;17.51;9
0012406412531;Maceió;AL;BPS;30.72;12
0012406655254;Sete Lagoas;MG;JET;15.26;6
0012406655254;Sete Lagoas;MG;BPS;27.11;10
0012406006182;Belo Horizonte;MG;JET;10.75;4
0012406006182;Belo Horizonte;MG;BPS;20.81;9
0012406065931;Ipiabas;RJ;BPS;23.81;13
0012406945614;Itapevi;SP;JET;13.49;4
0012406945614;Itapevi;SP;BPS;22.81;11
0012406477592;Caieiras;SP;JET;12.18;4
0012406477592;Caieiras;SP;BPS;22.5;11
0012406955265;São Bernardo do Campo;SP;JET;9.65;3
0012406955265;São Bernardo do Campo;SP;BPS;21.31;11
0012406187684;Coimbra;MG;JET;18;8
0012406187684;Coimbra;MG;BPS;32.82;12
0012406459608;São Paulo;SP;JET;11.42;4
0012406459608;São Paulo;SP;BPS;22.31;11
0012406122871;Betim;MG;JET;11.75;6
0012406122871;Betim;MG;BPS;26.26;10
0012406720680;Lauro de Freitas;BA;JET;14.34;9
0012406720680;Lauro de Freitas;BA;BPS;20.57;11
0012406234803;Foz do Iguaçu;PR;JET;11.01;7
0012406234803;Foz do Iguaçu;PR;BPS;30.59;10
0012406944153;Serra;ES;JET;11.17;7
0012406944153;Serra;ES;BPS;23.26;9
0012406461049;Peruíbe;SP;JET;12.6;6
0012406461049;Peruíbe;SP;BPS;26.41;13
0012406323587;Canoas;RS;JET;12.66;4
0012406323587;Canoas;RS;BPS;23.81;9
0012406560341;Goiânia;GO;JET;11.31;6
0012406560341;Goiânia;GO;BPS;18.26;10
0012406495468;Sirinhaém;PE;JET;14.84;10
0012406495468;Sirinhaém;PE;BPS;66.23;14
0012406041703;Rio de Janeiro;RJ;JET;14.51;5
0012406041703;Rio de Janeiro;RJ;BPS;39.72;9
0012406719969;Belo Horizonte;MG;JET;11.55;5
0012406719969;Belo Horizonte;MG;BPS;28.77;9
0012406535343;Aracruz;ES;JET;17.07;9
0012406535343;Aracruz;ES;BPS;27.27;10
0012406641496;Recife;PE;JET;17.84;7
0012406641496;Recife;PE;BPS;30.79;12
0012406447007;Viamão;RS;JET;12.9;5
0012406447007;Viamão;RS;BPS;23.87;11
0012406660208;São Luís;MA;JET;18.94;12
0012406660208;São Luís;MA;BPS;32.11;20
0012406401805;São Paulo;SP;JET;11.46;3
0012406401805;São Paulo;SP;BPS;22.32;11
0012406471016;Guarulhos;SP;JET;12.03;3
0012406471016;Guarulhos;SP;BPS;22.48;11
0012406106146;Vespasiano;MG;JET;15.18;5
0012406106146;Vespasiano;MG;BPS;27.02;11
0012406163841;Florianópolis;SC;JET;11.49;2
0012406163841;Florianópolis;SC;BPS;23.97;7
0012406270079;Moreno;PE;JET;18.92;8
0012406270079;Moreno;PE;BPS;34.04;14
0012406796544;Sidrolândia;MS;JET;17.18;12
0012406796544;Sidrolândia;MS;BPS;78.88;12
0012406305737;São Paulo;SP;JET;11.46;3
0012406305737;São Paulo;SP;BPS;22.32;11
0012406704698;Volta Redonda;RJ;JET;11.77;6
0012406704698;Volta Redonda;RJ;BPS;23.81;9
0012406726050;São Pedro da Aldeia;RJ;JET;11.99;7
0012406726050;São Pedro da Aldeia;RJ;BPS;29.71;9
0012406095594;Extrema;MG;JET;13.23;8
0012406095594;Extrema;MG;BPS;26.14;11
0012406277169;Jaboatão dos Guararapes;PE;JET;17.87;9
0012406277169;Jaboatão dos Guararapes;PE;BPS;30.77;12
0012406134530;Campo Grande;MS;JET;13.41;10
0012406134530;Campo Grande;MS;BPS;26.99;10
0012406085377;Campinas;SP;JET;15.86;4
0012406085377;Campinas;SP;BPS;23.64;9
0012406221735;Sorocaba;SP;JET;11.8;4
0012406221735;Sorocaba;SP;BPS;22.37;9
0012406190987;Campo Grande;MS;JET;11.51;10
0012406190987;Campo Grande;MS;BPS;19.79;10
0012406882946;Brasília;DF;JET;13.93;6
0012406882946;Brasília;DF;BPS;23.04;9
0012406245300;Volta Redonda;RJ;JET;11.73;6
0012406245300;Volta Redonda;RJ;BPS;23.79;9
0012406986137;Olinda;PE;JET;18.47;9
0012406986137;Olinda;PE;BPS;34.02;12
0012406320284;Duque de Caxias;RJ;JET;11.87;6
0012406320284;Duque de Caxias;RJ;BPS;41.65;9
0012406225104;Campinas;SP;JET;11.51;3
0012406225104;Campinas;SP;BPS;22.61;9
0012406246652;Tabira;PE;JET;18.92;22
0012406246652;Tabira;PE;BPS;85.02;15
0012406710967;Itabaianinha;SE;JET;18.1;12
0012406710967;Itabaianinha;SE;BPS;92.59;13
